epoch,lambda_coral,lambda_dann,train_loss,task_loss,coral_loss,dann_loss,train_domain_acc,src_mse,tgt_mse,macro_val_mse,macro_val_spearman,src_mape,tgt_mape,domain_acc,h_div,fold
38,0.028333333333333335,0.2359856436326092,0.12859972060791083,0.016175515317757214,0.002534411412593077,1.1235239463193076,0.5111206159110351,0.011534412391483784,0.03845845970014731,0.031727448338642716,0.9815411806895271,9.817826271057129,20.3622407913208,0.374798059463501,0.0,2
39,0.03,0.24279032106053433,0.14040391147136688,0.016477665098916208,0.0007691579116258904,1.2390317022800446,0.38366124893071,0.017219869419932365,0.03349753593405088,0.029428118839859962,0.9807088550002923,11.760746002197266,18.550059636433918,0.4757673740386963,0.0,2
40,0.03166666666666667,0.24894057299578784,0.12223441393247672,0.014541976636142604,0.000981822460224586,1.0766134709119797,0.436127744510978,0.01674705371260643,0.03986462764441967,0.03408523462712765,0.981180202575916,10.22619915008545,18.017870267232258,0.5185783505439758,0.07431340217590332,2
41,0.03333333333333334,0.25448509198725394,0.12072513864508697,0.01552673808432051,0.0011154998095922305,1.051612179194178,0.5969489592244083,0.02133154310286045,0.037317716826995216,0.03332117339596152,0.9789734266394592,12.454683303833008,18.584959983825684,0.6138933897018433,0.45557355880737305,2
42,0.034999999999999996,0.25947198531622256,0.13133717461356095,0.01921884306440396,0.0013404673684687754,1.1207141407898493,0.468063872255489,0.014294725842773914,0.03783982309202353,0.031953548546880484,0.9809218604417416,9.678926467895508,19.656189918518066,0.24313408136367798,0.0,2
43,0.03666666666666667,0.2639480098955954,0.12296771497598716,0.012914672793288316,0.0013896764804875211,1.100020855665207,0.46578272027373824,0.01647214964032173,0.039492360626657806,0.033737307880073786,0.9808966616212669,11.66263198852539,19.835532824198406,0.6429725289344788,0.571890115737915,2
44,0.03833333333333333,0.2679580021201054,0.11365561107439655,0.014307207128565227,0.0020576215382399304,0.9926952719688416,0.5926717992586256,0.01600915938615799,0.0361499817421039,0.03111477615311742,0.9801590083172951,12.601350784301758,18.227488835652668,0.6033925414085388,0.4135701656341553,2
45,0.04000000000000001,0.27154447609346,0.12303176841565541,0.012324899551458657,0.0013802675987660354,1.106516569852829,0.521528371827773,0.009288616478443146,0.034567561000585556,0.028247824870049953,0.9813900381321611,8.120341300964355,18.860910415649414,0.2673667073249817,0.0,2
46,0.04166666666666667,0.27474736325062865,0.12889137518193042,0.011921286815777421,0.0017663785422753011,1.1689648777246475,0.36897633304818933,0.012224961072206497,0.035957406274974346,0.030024295207113028,0.9802952304129229,8.612313270568848,17.173423449198406,0.658319890499115,0.63327956199646,2
47,0.043333333333333335,0.27760386759352235,0.1222552340477705,0.011388645457502986,0.002466664753488398,1.107596984931401,0.43997718848018247,0.008322038687765598,0.03482263286908468,0.028197484323754907,0.9798474227334024,7.876641750335693,17.68764527638753,0.1873990297317505,0.0,2
48,0.045,0.28014841296677745,0.11497410599674497,0.012404082925058901,0.002269451822420316,1.0246789710862296,0.5473339036213287,0.009931983426213264,0.03803521767258644,0.031009409110993147,0.9812678886776369,8.697339057922363,18.94773546854655,0.5452342629432678,0.1809370517730713,2
49,0.04666666666666666,0.28241266154918615,0.1129758105214153,0.011322072773639644,0.0010641254713326426,1.0160407700708933,0.604220131166239,0.008184801787137985,0.03790598611036936,0.03047569002956152,0.9816215330497408,7.644695281982422,17.950496673583984,0.43295636773109436,0.0,2
50,0.04833333333333334,0.28442558568132187,0.11667006276547909,0.012532026024668344,0.0011846353632530995,1.0408077899898802,0.5635871114913031,0.007476188708096743,0.037679341000815235,0.03012855292763561,0.9798746949772122,7.7307448387146,17.109591484069824,0.4135702848434448,0.0,2
51,0.05,0.2862135780539846,0.11747222899326257,0.010101773643067904,0.0009692079287820629,1.0732199315513884,0.4322783005417736,0.005926560610532761,0.03551235174139341,0.02811590419150889,0.9814139459666897,5.910128593444824,17.63690694173177,0.23182553052902222,0.0,2
52,0.05,0.2878005879944047,0.11425281981272357,0.009780566840033447,0.0011600661943832944,1.0441424740212304,0.4308525805531794,0.0076984986662864685,0.036580958093206085,0.02936034300364554,0.9802983604992137,7.311391353607178,17.091432253519695,0.5339257121086121,0.13570284843444824,2
53,0.05,0.28920827402274507,0.11275798774191312,0.011021058923298759,0.0011281432484143547,1.0168052038976125,0.5566010835471913,0.008313563652336597,0.03627226439615091,0.029282588977366686,0.9809854980569558,7.961398124694824,17.585588137308758,0.6857835054397583,0.7431340217590332,2
54,0.05,0.29045616497291116,0.11253828821437699,0.010211063981322306,0.0008132748771458864,1.0228655827896935,0.5342172797262618,0.007902021519839764,0.03737875415633122,0.03000957053154707,0.9807911688546901,7.356686592102051,17.659215291341145,0.5557350516319275,0.22294020652770996,2
55,0.05,0.29156182377405265,0.1180887616106442,0.010154458594375424,0.0011183213729444625,1.078783861228398,0.4168805246649558,0.006076325662434101,0.0420921981955568,0.033088230062276125,0.9802882622983737,6.245631217956543,18.60928249359131,0.479806125164032,0.0,2
56,0.05,0.2925410094880885,0.10900770846222128,0.009903609619608946,0.0010327369922639004,0.990524600659098,0.571285999429712,0.007462068926542997,0.03646019411583742,0.029210663051344454,0.981400948177639,6.652824401855469,18.07534376780192,0.73021000623703,0.9208400249481201,2
57,0.05,0.2934078344216441,0.11064146272838116,0.009921663291087108,0.0007693015452657294,1.0068133239235197,0.5558882235528942,0.00715683912858367,0.03698042749116818,0.029524530400522053,0.9808280555232646,6.971846580505371,17.32580852508545,0.5274636745452881,0.10985469818115234,2
58,0.05,0.2941749141111155,0.1170049182006291,0.00979690401748355,0.0007560814431469355,1.071702092885971,0.44254348445965214,0.006454924587160349,0.03725202661007643,0.029552750987932086,0.981148189427656,6.978513240814209,17.527141571044922,0.35056543350219727,0.0,2
59,0.05,0.2948535087517728,0.11673540621995926,0.008790197516126292,0.0009273471857470993,1.0789883945669447,0.40404904476760767,0.005337766837328672,0.03708553407341242,0.029148592264391482,0.9807477217403618,5.67056941986084,17.172329266866047,0.43941840529441833,0.0,2
60,0.05,0.2954536552392835,0.10976480825671128,0.008424085398603762,0.0010373850631627388,1.0128885230847768,0.5409181636726547,0.00651996023952961,0.03563760158916315,0.02835819113533944,0.9811943548544868,6.494277477264404,16.46868642171224,0.6680129170417786,0.6720516681671143,2
61,0.05,0.29598428944542915,0.10614576829331261,0.007449290182973657,0.0008208095366301547,0.986554354429245,0.5490447676076419,0.007384842727333307,0.037203907035291195,0.029749141074717045,0.9818464266963444,7.641469478607178,17.124889691670734,0.5831987261772156,0.3327949047088623,2
62,0.05,0.2964533586862537,0.11262420485062259,0.008152437446239804,0.0010480101918801665,1.044193657381194,0.49272882805816937,0.006905420683324337,0.03951224529494842,0.03136053925845772,0.9790540842280041,6.266961574554443,17.6272185643514,0.4959612190723419,0.0,2
63,0.05,0.29686792458386496,0.11172654160431453,0.00811093716349985,0.0013554483593907207,1.0354783087968826,0.45879669232962644,0.007975578308105469,0.04027707129716873,0.032201698049902916,0.9800113112775037,7.172830104827881,18.296024640401203,0.5969305038452148,0.3877220153808594,2
64,0.05,0.2972342566923755,0.1081024921898331,0.008796549052931368,0.0010081666758716373,0.9925553245203835,0.4590818363273453,0.007528503425419331,0.03917582084735235,0.03126399149186909,0.9789086018319729,7.072993755340576,17.468363761901855,0.6219708919525146,0.4878835678100586,2
65,0.05,0.2975579173704624,0.1124214380979538,0.008258779400161334,0.0009339769541319194,1.0411595872470312,0.4649272882805817,0.006446650251746178,0.036425902197758354,0.028931089211255312,0.9800323474008921,7.487637519836426,18.137909253438313,0.4466882050037384,0.0,2
66,0.05,0.29784383845114787,0.1164892315864563,0.007899148622527719,0.0009882961104657234,1.0854066695485796,0.3662674650698603,0.006402693688869476,0.035223186326523624,0.028018063167110085,0.9812250786990279,6.584011077880859,16.896831194559734,0.2907916009426117,0.0,2
67,0.05,0.2980963902945089,0.1161427992795195,0.008403882766807718,0.0014624298575134681,1.0766579338482447,0.35885372112917024,0.0063636829145252705,0.03719615315397581,0.02948803559411317,0.9805539266762858,6.394835948944092,16.944138526916504,0.5234248638153076,0.09369945526123047,2
68,0.05,0.29831944381972736,0.10926044146929469,0.007138957818304854,0.0012014229141641408,1.0206141003540583,0.5269461077844312,0.005896917078644037,0.03556857102861007,0.028150657657533884,0.9811385898620557,6.359258651733398,16.536210378011067,0.7479805946350098,0.9919223785400391,2
69,0.05,0.2985164261060192,0.10683437942394189,0.007107068368765924,0.0009406041062902659,0.9968027919530869,0.5875392072996863,0.005146776791661978,0.035732418609162174,0.028086008154787123,0.9814331513521984,5.7932634353637695,16.78239631652832,0.6849757432937622,0.7399029731750488,2
70,0.05,0.2986903701327928,0.11335591067160879,0.007290120926752154,0.0006435421767361861,1.0603361236197608,0.48916452808668376,0.006995218340307474,0.03858660471936067,0.03068875812459737,0.980139710075996,6.669652938842773,17.391382535298664,0.4297253489494324,0.0,2
71,0.05,0.2988439592020035,0.11561945293630872,0.006794561049900949,0.0006847184267826378,1.0879065564700536,0.40034217279726264,0.0047883945517241955,0.03935682959854603,0.030714721069671214,0.9789535576343413,5.409083366394043,17.392321904500324,0.5347334146499634,0.13893365859985352,2
72,0.05,0.2989795665531389,0.10932974597173077,0.007078938103014869,0.0007532589858913395,1.022131432379995,0.5370687197034503,0.005949363112449646,0.03881839166084925,0.03060113452374935,0.9798760270510878,6.327516078948975,16.704353014628094,0.6978998184204102,0.7915992736816406,2
73,0.05,0.2990992906459578,0.1045334373733827,0.006639213600595083,0.0006396232794421459,0.9786224152360644,0.6467065868263473,0.005964741576462984,0.04202482725183169,0.033009805832989514,0.9788507707992881,6.185873508453369,17.310232798258465,0.7213247418403625,0.8852989673614502,2
74,0.05,0.29920498654967204,0.1061493552156857,0.006132207162279103,0.000588337607041467,0.9998772889375687,0.6310236669518107,0.004512957762926817,0.03870917515208324,0.030160120804794133,0.9819413735693353,5.508778095245361,16.84573523203532,0.6462035775184631,0.5848143100738525,2
75,0.05,0.2992982938409667,0.11201934436602252,0.006695885876459735,0.0005674247118544631,1.0529508590698242,0.5494724836042202,0.00466281920671463,0.037937464813391365,0.029618803411722183,0.9819948009786319,5.2593674659729,16.325836499532063,0.4531502425670624,0.0,2
76,0.05,0.2993806613779471,0.11662313847669534,0.006547165352718106,0.0007915880560176447,1.1003639229706355,0.46777872825777017,0.004807124845683575,0.037421359680593014,0.029267800971865654,0.981164653814176,5.56982421875,16.152462164560955,0.35702747106552124,0.0,2
77,0.05,0.29945336928335964,0.11418765969574451,0.0061752350136105505,0.0008306062061040263,1.0797089295727866,0.45694325634445393,0.005495074670761824,0.038018238420287766,0.029887447715736926,0.9805088538084247,5.871205806732178,16.695026715596516,0.4006462097167969,0.0,2
1,0.0,0.0,0.7908055505582264,0.7908055505582264,0.0,0.0,0.0,1.0914198160171509,0.6307000716527303,0.7458800375461578,0.5341330686559949,77.28790283203125,97.04950459798177,0.3239095211029053,0.0,3
2,0.0,0.0,0.527737347143037,0.527737347143037,0.0,0.0,0.0,0.7121728658676147,0.24605566759904227,0.3625849522650242,0.7693480761735401,71.05863189697266,55.55666859944662,0.4184167981147766,0.0,3
3,0.0,0.0,0.33352033155305044,0.33352033155305044,0.0,0.0,0.0,0.40009161829948425,0.16888520742456117,0.22668681759387255,0.881739978913454,66.9824447631836,50.32886187235514,0.43699514865875244,0.0,3
4,0.0,0.0,0.20060214027762413,0.20060214027762413,0.0,0.0,0.0,0.19915403425693512,0.10950408255060513,0.13191656675189734,0.9393894370401472,46.8843879699707,42.75184186299642,0.33117932081222534,0.0,3
5,0.0,0.0,0.17194642339433944,0.17194642339433944,0.0,0.0,0.0,0.18203680217266083,0.10900840908288956,0.12726551480591297,0.9420673755236402,39.69221878051758,43.59402720133463,0.4176090359687805,0.0,3
6,0.0,0.0,0.1198961336963943,0.1198961336963943,0.0,0.0,0.0,0.31550332903862,0.10640682404239972,0.1586809502914548,0.9523412713445738,64.40897369384766,46.548301696777344,0.3739902973175049,0.0,3
7,0.0,0.0,0.10086691379547119,0.10086691379547119,0.0,0.0,0.0,0.18811266124248505,0.07612589125831921,0.10412258375436068,0.9596092739799469,43.20909881591797,33.19198735555013,0.38287559151649475,0.0,3
8,0.0,0.0,0.08640568224447114,0.08640568224447114,0.0,0.0,0.0,0.060511618852615356,0.07401526470979054,0.07063935324549675,0.9634745880616106,21.557344436645508,31.01949469248454,0.3998384475708008,0.0,3
9,0.0,0.0,0.09131529647856951,0.09131529647856951,0.0,0.0,0.0,0.1721872091293335,0.07173713172475497,0.0968496510758996,0.9655854314098375,41.63924789428711,37.58424631754557,0.37722131609916687,0.0,3
10,0.0,0.0,0.08414700241493327,0.08414700241493327,0.0,0.0,0.0,0.06275900453329086,0.08880692720413208,0.08229494653642178,0.9614082552703962,20.448911666870117,40.58970069885254,0.35541194677352905,0.0,3
11,0.0,0.0,0.06655779880072389,0.06655779880072389,0.0,0.0,0.0,0.059371136128902435,0.07409020140767097,0.07041043415665627,0.9674910517049746,24.394723892211914,33.97526486714681,0.368336021900177,0.0,3
12,0.0,0.0,0.05503705849072763,0.05503705849072763,0.0,0.0,0.0,0.08431520313024521,0.053592175245285034,0.06127293221652508,0.9673305958602909,27.516387939453125,29.728812217712402,0.3368335962295532,0.0,3
13,0.0,0.0,0.04803828788655145,0.04803828788655145,0.0,0.0,0.0,0.03954756259918213,0.048197224736213684,0.046034809201955795,0.9745051186631818,16.888900756835938,25.105390230814617,0.3239095211029053,0.0,3
14,0.0,0.0,0.0431959442794323,0.0431959442794323,0.0,0.0,0.0,0.037965912371873856,0.05388165141145388,0.049902716651558876,0.9729799114984699,18.07105827331543,29.77902348836263,0.3416801393032074,0.0,3
15,0.0,0.0,0.038984085499708145,0.038984085499708145,0.0,0.0,0.0,0.044316861778497696,0.055192223439613976,0.05247338395565748,0.9719080733190875,19.57019805908203,26.965386708577473,0.3408723771572113,0.0,3
16,0.0,0.0,0.04105936522994723,0.04105936522994723,0.0,0.0,0.0,0.033187832683324814,0.05925165365139643,0.052735697478055954,0.9750523196190013,15.50248908996582,27.452404657999676,0.3489499092102051,0.0,3
17,0.0,0.0,0.03972825048757451,0.03972825048757451,0.0,0.0,0.0,0.0422668494284153,0.06051537021994591,0.05595324095338583,0.9686516954740169,19.755186080932617,35.11565717061361,0.3449111580848694,0.0,3
18,0.0,0.0,0.03922808403149247,0.03922808403149247,0.0,0.0,0.0,0.03346080332994461,0.06908834477265675,0.06018145848065615,0.971934477595699,17.021575927734375,31.49607213338216,0.365105003118515,0.0,3
19,0.0,0.0,0.039396102473671944,0.039396102473671944,0.0,0.0,0.0,0.039013881236314774,0.06826927761236827,0.06095542851835489,0.9742169666209755,19.537906646728516,28.402950922648113,0.35218092799186707,0.0,3
20,0.0,0.0,0.03436148213222623,0.03436148213222623,0.0,0.0,0.0,0.035310156643390656,0.053731877356767654,0.04912644810974598,0.9757123378388227,16.244388580322266,25.77095603942871,0.38610661029815674,0.0,3
21,0.0,0.0,0.038207273597696,0.038207273597696,0.0,0.0,0.0,0.036313172429800034,0.0608430951833725,0.054710615426301956,0.974437198234269,16.671213150024414,27.097952524820965,0.37964460253715515,0.0,3
22,0.0016666666666666635,0.018725624024253706,0.10229781615946974,0.030351513331489905,0.001930894552580347,0.7194308297974723,0.7670705630791161,0.029512539505958557,0.05774703994393349,0.050688414834439754,0.9739034943834901,14.565570831298828,25.193074862162273,0.8570274710655212,1.428109884262085,3
23,0.0033333333333333322,0.03730590053147884,0.07569522423935789,0.026257543192644204,0.0022872065684558557,0.49430055703435627,0.8042765502494654,0.04243401437997818,0.05303996801376343,0.05038847774267197,0.9733236694372978,20.79814910888672,29.144365628560383,0.8828756213188171,1.5315024852752686,3
24,0.005000000000000001,0.055599959972441805,0.06898805938128914,0.030087050715727464,0.0019317762926220894,0.38891349200691494,0.8859586600142552,0.041341982781887054,0.05320012445251147,0.050235589034855366,0.9723546109809643,16.484878540039062,25.90923086802165,0.9022617340087891,1.6090469360351562,3
25,0.0066666666666666645,0.07347559872111269,0.0642315223813057,0.024513791481565152,0.0023063867078495343,0.39702353945800234,0.8808267997148966,0.020168785005807877,0.07058418293793996,0.05798033392056823,0.9729957441659727,11.303011894226074,25.55006154378255,0.7827140688896179,1.1308562755584717,3
26,0.008333333333333331,0.0908129187996325,0.11226783719445978,0.02886698967111962,0.0022005262393836995,0.8338250815868378,0.7205987170349252,0.044509075582027435,0.0485060860713323,0.04750683344900608,0.9784071133885835,20.48948097229004,26.445102055867512,0.5274636745452881,0.10985469818115234,3
27,0.010000000000000002,0.10750721950523578,0.22679990636450903,0.030076490049915656,0.003988431991144482,1.9668352965797697,0.5039201710620099,0.046254705637693405,0.05036931112408638,0.04934065788984299,0.9761363152125331,23.748083114624023,28.895370483398438,0.22374798357486725,0.0,3
28,0.011666666666666669,0.12347101670220681,0.18684234949094908,0.03187328523823193,0.003301770472067541,1.5493053921631403,0.44091233071988595,0.05966545641422272,0.06332749128341675,0.062411981634795666,0.9735287912341155,18.54009246826172,26.62435468037923,0.5993537902832031,0.3974151611328125,3
29,0.013333333333333336,0.13863514717800293,0.13738782943359443,0.02754096151329577,0.004091458665373336,1.097923138311931,0.5555238774055595,0.026373816654086113,0.04504890367388725,0.040380132384598255,0.9798904586796819,15.369844436645508,28.21853256225586,0.2835218012332916,0.0,3
30,0.014999999999999998,0.15294899212057694,0.15309436725718634,0.02605971773820264,0.0031105926069098394,1.269879890339715,0.3836065573770492,0.05679508298635483,0.05489908158779144,0.05537308193743229,0.975096693266058,21.45641326904297,27.1150484085083,0.37722131609916687,0.0,3
31,0.016666666666666663,0.16637991670481464,0.12927285289125784,0.024421457766688297,0.002861807808845437,1.0480369691337859,0.5442622950819672,0.02632467821240425,0.04380073957145214,0.03943172423169017,0.9797800219757984,14.15250015258789,26.687585830688477,0.6575121283531189,0.6300485134124756,3
32,0.018333333333333333,0.1789120666437727,0.12587034489427293,0.027526898475896035,0.0031075891123951544,0.98286472260952,0.5710620099786172,0.027384966611862183,0.05681416019797325,0.0494568613357842,0.9770953589409619,14.31951904296875,24.888965606689453,0.5218093991279602,0.08723759651184082,3
33,0.020000000000000004,0.19054468571618619,0.14983443836016314,0.026108475335474526,0.0024069737742788027,1.236778199672699,0.3933000712758375,0.02704855613410473,0.05612297231952349,0.0488543682731688,0.9749063928767442,13.483658790588379,29.219059626261394,0.5032309889793396,0.012923955917358398,3
34,0.021666666666666667,0.20129012226206214,0.12783606563295638,0.024662735206740245,0.0017564978749890412,1.0313527073178972,0.4949394155381326,0.020699145272374153,0.06755804146329562,0.05584331741556525,0.9752668570254988,12.043915748596191,25.242344856262207,0.3893376290798187,0.0,3
35,0.023333333333333338,0.21117168118098634,0.13376939775688307,0.022340730797233328,0.0031636245340840624,1.1135484831673759,0.47555238774055597,0.025686660781502724,0.05107599248488744,0.044728659093379974,0.9788745213693804,13.203811645507812,23.352640469868977,0.28109854459762573,0.0,3
36,0.024999999999999994,0.22022145588130237,0.13445955408470972,0.024031812591212138,0.0031986290123313665,1.1034777462482452,0.4705630791161796,0.023582743480801582,0.04558461780349413,0.040084149222821,0.9788274049032953,13.951411247253418,25.323143641153973,0.5193861126899719,0.0775444507598877,3
37,0.02666666666666667,0.22847824678672937,0.12601260095834732,0.021286490938759277,0.002419006757138829,1.046616017818451,0.47099073414112613,0.021099720150232315,0.04649227733413378,0.04014413803815842,0.9796664116774908,13.018136978149414,27.038516998291016,0.6437802910804749,0.5751211643218994,3
38,0.028333333333333335,0.2359856436326092,0.1170628411429269,0.020952967261629447,0.002228799321788496,0.9604672257389341,0.6199572344975054,0.012522588483989239,0.0456187737484773,0.03734472766518593,0.9776046032480397,9.653524398803711,24.8775208791097,0.5815832018852234,0.32633280754089355,3
39,0.03,0.24279032106053433,0.1265997210783618,0.019841052259185483,0.0021747624726101223,1.0669342407158442,0.5178902352102637,0.015583067201077938,0.04032023623585701,0.034135944209992886,0.9794489332175117,10.263082504272461,22.944471677144367,0.4410339295864105,0.0,3
40,0.03166666666666667,0.24894057299578784,0.1349781368459974,0.01735649231289114,0.0030441230503908756,1.1752524631364005,0.38460441910192444,0.01358551811426878,0.047054616113503776,0.038687341613695025,0.9788470031133296,8.55169677734375,27.527228355407715,0.5799676775932312,0.3198707103729248,3
41,0.03333333333333334,0.25448509198725394,0.11530252200152193,0.01576848783796387,0.004071612896430972,0.9939831133399691,0.6203848895224519,0.01409248635172844,0.04237020326157411,0.03530077380128205,0.9796940546655211,10.9866943359375,25.619755109151203,0.5573505759239197,0.2294023036956787,3
42,0.034999999999999996,0.25947198531622256,0.12692443574113504,0.01579106622375548,0.0022900930364682737,1.1105321518012456,0.5084818246614398,0.021128937602043152,0.04405849675337473,0.03832610696554184,0.9810513778208656,12.04937744140625,22.42156442006429,0.5161550641059875,0.0646202564239502,3
43,0.03666666666666667,0.2639480098955954,0.11371967063418456,0.015459857814546143,0.0025084419758059084,0.9816783645323345,0.5928724162508909,0.019842276349663734,0.051057107746601105,0.04325339896604419,0.9762605645216278,11.239287376403809,24.985682169596355,0.6502423286437988,0.6009693145751953,3
44,0.03833333333333333,0.2679580021201054,0.11589123947279793,0.013164140317322952,0.002131202773723219,1.0264540229524886,0.5424091233071988,0.020724261179566383,0.05090540957947572,0.0433601220138371,0.9790351238395221,11.105219841003418,22.675594647725422,0.46365106105804443,0.0,3
45,0.04000000000000001,0.27154447609346,0.11602855500366006,0.014842760050669312,0.00146912042691838,1.01127028465271,0.5312900926585887,0.014014060609042645,0.05127613929410776,0.04196061962284148,0.9781282332553598,9.399686813354492,23.419206937154133,0.5856219530105591,0.34248781204223633,3
46,0.04166666666666667,0.27474736325062865,0.11859537075672831,0.013964689752486135,0.0014741759493647674,1.0456925460270472,0.5496792587312901,0.011597959324717522,0.04647709739704927,0.03775731287896633,0.9794934404982236,9.115988731384277,23.710862795511883,0.5630048513412476,0.25201940536499023,3
47,0.043333333333333335,0.27760386759352235,0.12037763824420315,0.012685979566802936,0.0014281442189323051,1.0762977004051208,0.5074839629365645,0.011060786433517933,0.04377790354192257,0.03559862426482141,0.9830270756385131,8.717244148254395,21.78860060373942,0.6025848388671875,0.41033935546875,3
48,0.045,0.28014841296677745,0.11124820581504277,0.010459934644001936,0.0014012120310716064,1.0072521631206786,0.5499643620812544,0.009609103202819824,0.04279864703615507,0.034501261077821255,0.9812495769552091,8.13764762878418,23.08223056793213,0.5630048513412476,0.25201940536499023,3
49,0.04666666666666666,0.28241266154918615,0.11856386411402907,0.011155151495976108,0.0014295003680412524,1.0734200009277888,0.4638631503920171,0.014003125950694084,0.043044778828819595,0.03578436584211886,0.9807469637896225,10.937023162841797,24.223146438598633,0.3634895086288452,0.0,3
50,0.04833333333333334,0.28442558568132187,0.11304283940366336,0.00996903729225908,0.0016037976061592677,1.0299628376960754,0.5435495367070563,0.008426040410995483,0.044049808755517006,0.035143866669386625,0.9803732422044834,7.2279486656188965,21.524934609731037,0.6462035775184631,0.5848143100738525,3
51,0.05,0.2862135780539846,0.11465845230434622,0.01036147294299943,0.0011480460442336543,1.042395755648613,0.5424091233071988,0.010892286896705627,0.04386820706228415,0.03562422702088952,0.98015100475771,9.262749671936035,22.11943594614665,0.4434571862220764,0.0,3
52,0.05,0.2878005879944047,0.1236488933541945,0.011645875239212598,0.0009636913871093254,1.1195483463151115,0.4075552387740556,0.014871117658913136,0.042206194872657456,0.035372425336390734,0.9808667131591388,11.19561767578125,23.150511105855305,0.38368335366249084,0.0,3
53,0.05,0.28920827402274507,0.11623898813767093,0.012193278492694455,0.0023602011985661064,1.0392769915716988,0.4714183891660727,0.011086320504546165,0.04432956067224344,0.03601875063031912,0.9816854032561009,8.795572280883789,22.797574679056805,0.6268174648284912,0.5072698593139648,3
54,0.05,0.29045616497291116,0.11474602563040597,0.012118638642797512,0.0032765613827255686,1.0246355746473585,0.5325730577334283,0.011692388914525509,0.04736519977450371,0.03844699705950916,0.9791761414135186,9.782511711120605,25.917328198750813,0.5250403881072998,0.10016155242919922,3
55,0.05,0.29156182377405265,0.11746306797223431,0.009993120196408458,0.003409884325394939,1.072994521686009,0.4628652886671418,0.009574884548783302,0.04287649504840374,0.03455109242349863,0.9790594985388802,8.239762306213379,24.860169728597004,0.5589661002159119,0.23586440086364746,3
56,0.05,0.2925410094880885,0.11130526981183461,0.009459580278157123,0.0022813757844102967,1.01731618813106,0.5073414112615823,0.009115984663367271,0.045506068815787636,0.03640854777768254,0.9787482242156188,8.103074073791504,23.177934328715008,0.6631664037704468,0.6526656150817871,3
57,0.05,0.2934078344216441,0.10915263183414936,0.008626602556822556,0.0016368605159056773,1.0044418488230025,0.527583749109052,0.0084329042583704,0.04411132509509722,0.03519171988591552,0.9799729432451459,7.273120403289795,22.74756622314453,0.5823909640312195,0.32956385612487793,3
58,0.05,0.2941749141111155,0.11207941680082253,0.00812245614361018,0.0014624736359110102,1.0388383588620596,0.49636493228795436,0.008119622245430946,0.04227911370495955,0.03373924060724676,0.9798163749595292,7.313204765319824,22.227347056070965,0.5282713770866394,0.11308550834655762,3
59,0.05,0.2948535087517728,0.11316020201359477,0.007735269426900361,0.0017187488701893017,1.0533899388142995,0.4989308624376336,0.007955324836075306,0.04328782670199871,0.0344547014683485,0.9794431317337035,7.240455150604248,22.42394256591797,0.571890115737915,0.28756046295166016,3
60,0.05,0.2954536552392835,0.10838571643190724,0.007360821041012449,0.0017349369092179196,1.0093814645494734,0.5719173200285104,0.007433323189616203,0.04436035516361395,0.03512859717011452,0.980892446893705,6.482128143310547,22.30382188161214,0.6292406916618347,0.5169627666473389,3
61,0.05,0.29598428944542915,0.11163367543901716,0.008910771875110055,0.0015545168093272618,1.0264517558472497,0.561368496079829,0.008471300825476646,0.04666870770355066,0.03711935575120151,0.9795751802913065,8.238119125366211,24.00432809193929,0.5549272894859314,0.21970915794372559,3
62,0.05,0.2964533586862537,0.11693318321236543,0.007421925497640457,0.0015542472413341915,1.0943354368209839,0.44818246614397717,0.0065949722193181515,0.04698781669139862,0.0368896055733785,0.9790456222622109,6.107794761657715,22.159922917683918,0.37641358375549316,0.0,3
63,0.05,0.29686792458386496,0.1145765052310058,0.008567651733756065,0.0015507578853950171,1.0593131418739046,0.4386315039201711,0.007411780301481485,0.044920909528930984,0.03554362722206861,0.9809378593328756,7.517490863800049,23.1459166208903,0.526655912399292,0.10662364959716797,3
64,0.05,0.2972342566923755,0.11074285874409336,0.00834780465811491,0.0012711705307343177,1.0233149443353926,0.5308624376336422,0.006261069793254137,0.047699360797802605,0.037339787813834846,0.9791278486704345,6.291491508483887,22.191582997639973,0.6042003035545349,0.41680121421813965,3
65,0.05,0.2975579173704624,0.11046821677259036,0.007954223763330706,0.001124690565380401,1.0245775686843055,0.5224518888096935,0.006826809141784906,0.04551687650382519,0.03584435977973044,0.9796859058375641,6.093448638916016,21.207255045572918,0.5088853240013123,0.03554129600524902,3
66,0.05,0.29784383845114787,0.11401717950190816,0.008834254844779415,0.001261698578933387,1.0511983782052994,0.4970776906628653,0.009197461418807507,0.043648798018693924,0.03503596386872232,0.9798322691538601,8.080485343933105,22.271026611328125,0.4975767433643341,0.0,3
67,0.05,0.2980963902945089,0.11003796410347734,0.007688603297408138,0.0012092529588179396,1.0228889712265559,0.540128296507484,0.008057400584220886,0.05049280760188898,0.03988395584747195,0.9786463677076687,7.764397621154785,22.774073282877605,0.5686591267585754,0.27463650703430176,3
68,0.05,0.29831944381972736,0.1097953598946333,0.007243154387521956,0.0012665882116250163,1.024888745376042,0.5434069850320741,0.006436260417103767,0.047231377412875496,0.03703259816393256,0.980322469671111,6.5406084060668945,21.738751729329426,0.5258481502532959,0.1033926010131836,3
